,Intent,Query,Param
16133,SEARCH,who was the voice of templeton in charlotte's web,NONE
16134,PlayMusic,play an eighties song by ler lalonde,eighties song ler lalonde
16135,SEARCH,ant man and the wasp physical release date,NONE
16136,SEARCH,when does boomer find out she a cylon,NONE
16137,PlayMusic,play track real talk,track real talk
16138,SEARCH,who was involved in the mapp vs ohio case,NONE
16139,SEND_MESSAGE,I need a video message sent to advertising and marketing from this morning,[SL:TYPE_CONTENT video ] message sent to advertising and marketing from this morning 
16140,SEARCH,who discovered that neural communication between cells occurs through chemicals,NONE
16141,SEARCH,what was the purpose of the bantu education act,NONE
16142,PlayMusic,play seaside by don cherry,seaside don cherry
16143,SEARCH,an act of the legislature directly punishing a person or group is referred to as a​,NONE
16144,GET_MESSAGE,find me chats now,
16145,SEARCH,theme of the song roar by katy perry,NONE
16146,PlayMusic,play piano ballads on netflix,piano ballads netflix
16147,SEND_MESSAGE,Send a message to Lindsay we are at the restaurant.,[SL:RECIPIENT Lindsay ] [SL:CONTENT_EXACT we are at the restaurant ] . 
16148,PlayMusic,play a record by black wall street records,record black wall street records
16149,PlayMusic,play andy williams sings rodgers and hammerstein by elica todorova,andy williams sings rodgers and hammerstein elica todorova
16150,SEARCH,what is the most recent version of garageband,NONE
16151,SEARCH,where was the heat of the night filmed,NONE
16152,SEARCH,who's the guy in call me maybe,NONE
16153,SEARCH,when is the next episode of modern family coming out,NONE
16154,SEND_MESSAGE,Message Jerry if he's going to the concert on July 4th.,[SL:RECIPIENT Jerry ] if [SL:CONTENT_EXACT he 's going to the concert on July 4th ] . 
16155,GetWeather,what is the weather forecast in saint vincent and the grenadines,saint vincent and the grenadines
16156,GetWeather,what will the weather conditions be in hahntown wyoming at 1,hahntown wyoming 1
16157,SEND_MESSAGE,Can we please send a video message to my cousin Elise?,[SL:TYPE_CONTENT video ] message to [SL:RECIPIENT 
16158,SEARCH,what type of energy do satellites generally use to communicate with earth,NONE
16159,GetWeather,tell me if it ll be chillier in 3 minutes here,chillier in 3 minutes here
16160,SEND_MESSAGE,Message Smitty and tell him he looked extra hot today,[SL:RECIPIENT Smitty ] and tell him [SL:CONTENT_EXACT he looked extra hot today ] 
16161,SEARCH,who has scored the most tries in rugby union,NONE
16162,SEND_MESSAGE,Tell Abigail that I am running late and will be there shortly.,[SL:RECIPIENT Abigail ] that [SL:CONTENT_EXACT I am running late and will be there shortly ] . 
16163,SEND_MESSAGE,Create and send video message to my parents.,[SL:TYPE_CONTENT video ] message to [SL:RECIPIENT 
16164,GetWeather,will it be hotter in conception junction moldova,hotter conception junction moldova
16165,SEND_MESSAGE,Email Jordan to ask if he is brining a plus one for the Miller wedding.,[SL:RECIPIENT Jordan ] to ask if [SL:CONTENT_EXACT he is brining a plus one for the Miller wedding ] . 
16166,PlayMusic,play a song on zvooq,song zvooq
16167,SEND_MESSAGE,Text my daughter and tell her to wash the dishes,[SL:RECIPIENT 
16168,PlayMusic,play popular eighties record,popular eighties record
16169,PlayMusic,play some grunge,grunge
16170,GetWeather,what are the weather conditions in patagonia south africa,patagonia south africa
16171,GET_MESSAGE,Check texts from dad in iMessage.,[SL:SENDER 
16172,PlayMusic,play chant music from 1993,chant 1993
16173,GetWeather,will there be snowfall this month in ut,snowfall this month ut
16174,SEND_MESSAGE,Send a message to Michelle and Dave that I will be picking them up at United 3A in Arrivals at O'Hare.,[SL:RECIPIENT Michelle ] and [SL:RECIPIENT Dave ] that [SL:CONTENT_EXACT I will be picking them up at United 3A in Arrivals at O'Hare ] . 
16175,GET_MESSAGE,Open private message on Facebook,[SL:RESOURCE Facebook ] 
16176,GetWeather,tell me the weather forecast for june seventeenth 2034 in fl,june seventeenth 2034 fl
16177,GetWeather,will there be a blizzard in neighboring niobrara valley preserve,blizzard neighboring niobrara valley preserve
16178,GetWeather,what will the weather be like at two o clock in el salvador,two o clock el salvador
16179,PlayMusic,play me a twenties song,twenties song
16180,SEARCH,who invented the printing press and what year,NONE
16181,SEARCH,bible verse taking the lord's name in vain,NONE
16182,SEARCH,who wrote the guitar solo in beat it,NONE
16183,GetWeather,what is the current temperature here,current here
16184,GetWeather,is it chilly in alaska,chilly alaska
16185,SEARCH,where does red dead redemption 1 take place,NONE
16186,SEND_MESSAGE,SEND A MESSAGE TO THE RED HEN CANTINA THAT I DON'T APPRECIATE WHAT THEY DID TO SARAH,[SL:RECIPIENT THE RED HEN CANTINA ] THAT [SL:CONTENT_EXACT I DON'T APPRECIATE WHAT THEY DID TO SARAH ] 
16187,GetWeather,is there snowstorm in la,snowstorm la
16188,GetWeather,weather on croatan national forest on jan 21,croatan national forest jan 21
16189,SEND_MESSAGE,Message Elliott that I got tickets for the Dodgers game July 2nd,[SL:RECIPIENT Elliott ] that [SL:CONTENT_EXACT I got tickets for the Dodgers game July 2nd ] 
16190,SEARCH,who was the first woman on the united states supreme court,NONE
16191,GetWeather,what is the weather in the netherlands,netherlands
16192,GetWeather,what will the weather be like here on september 17 2040,here september 17 2040
16193,SEND_MESSAGE,Give directions to Jean that I am 'at the rear parking lot' entrance,[SL:RECIPIENT Jean ] that [SL:CONTENT_EXACT I am ' at the rear parking lot ' entrance ] 
16194,SEND_MESSAGE,Message Trevor and tell him we will be in Ohio on Tuesday the 19th.,[SL:RECIPIENT Trevor ] and tell him [SL:CONTENT_EXACT we will be in Ohio on Tuesday the 19th ] . 
16195,PlayMusic,play songs by wise,wise
16196,GetWeather,what is the current place forecast,current place
16197,GetWeather,is it freezing in tira,freezing tira
16198,SEARCH,who is the actor that plays negan on walking dead,NONE
16199,GetWeather,i need the weather at noon for e a vaughn wildlife management area,noon e a vaughn wildlife management area
16200,SEARCH,who owns the biggest house in beverly hills,NONE
16201,SEND_MESSAGE,Please tell Donn and Connie that we are expecting them at 3:30 at my house on Chelsea Drive.,[SL:RECIPIENT Donn ] and [SL:RECIPIENT Connie ] that [SL:CONTENT_EXACT we are expecting them at 3 : 30 at my house on Chelsea Drive ] . 
16202,SEND_MESSAGE,message laurie that i am on the ferry and will be 20 minutes late,[SL:RECIPIENT laurie ] that [SL:CONTENT_EXACT i am on the ferry and will be 20 minutes late ] 
16203,SEARCH,where do you find pearls in the ocean,NONE
16204,PlayMusic,play the monkeys have no tails in zamboanga on google music,the monkeys have no tails in zamboanga google music
16205,SEND_MESSAGE,Let Kim know that we are meeting at Tammy's house at 7 on the 11th.,[SL:RECIPIENT Kim ] know that [SL:CONTENT_EXACT we are meeting at Tammy 's house at 7 on the 11th ] . 
16206,GET_MESSAGE,Show me new texts in the Church group,[SL:TAG_MESSAGE new ] texts in the [SL:GROUP Church ] group 
16207,GET_MESSAGE,Tell me what messages are new in the hiking thread,[SL:TAG_MESSAGE new ] in the [SL:GROUP hiking ] thread 
16208,SEARCH,if there is a line that lies parallel to the horizon it is said to be,NONE
16209,GetWeather,is it going to be hot on oct the 8th 2020 in the neighboring greenland area,hot oct the 8th 2020 neighboring greenland area
16210,GET_MESSAGE,switch to my chats,
16211,PlayMusic,play khujo eighties track song,khujo eighties track song
16212,SEARCH,when italy unified what government did it form,NONE
16213,SEND_MESSAGE,Message my school friends to ask when our next reunion will be.,[SL:RECIPIENT 
16214,GetWeather,what s the weather forecast for next week at my current position,next week current position
16215,GET_MESSAGE,Texts from Calvin,[SL:SENDER Calvin ] 
16216,GetWeather,what will it feel like on oct 21 in ky,oct 21 ky
16217,SEARCH,when was the iron plow invented in china,NONE
16218,SEARCH,what cyanobacteria is thought to be the most abundant photosynthetic organism in the ocean,NONE
16219,SEND_MESSAGE,Send a message to Karen that I went to do laundry.,[SL:RECIPIENT Karen ] that [SL:CONTENT_EXACT I went to do laundry ] . 
16220,GetWeather,what will the weather be here,here
16221,SEARCH,when did the battles of lexington and concord happen,NONE
16222,SEARCH,what is the latest edition of the intelligent investor,NONE
16223,SEND_MESSAGE,Tell Donni she needs a babysitter for tomorrows fundraiser.,[SL:RECIPIENT Donni ] [SL:CONTENT_EXACT she needs a babysitter for tomorrows fundraiser ] . 
16224,GetWeather,will it be overcast in 1 minute within walking distance of oh,overcast in 1 minute within walking distance oh
16225,GET_MESSAGE,Go through my chat requests please,
16226,GetWeather,what is the weather in silver springs western sahara,silver springs western sahara
16227,GetWeather,what will it be like feb the twentieth in colorado,feb the twentieth colorado
16228,SEARCH,which is the lion's mane jellyfish's species within its genus,NONE
16229,PlayMusic,play music from 2011,2011
16230,GetWeather,what is the bolsa chica state beach forecast for foggy conditions,bolsa chica state beach foggy
16231,PlayMusic,can you play something off my kids workout playlist on groove shark,kids workout groove shark
16232,GetWeather,will be warm in hallwood kosovo,warm hallwood kosovo
16233,SEARCH,who wrote the melody to twinkle twinkle little star,NONE
16234,SEARCH,who played the reaper in the masked saint,NONE
16235,SEND_MESSAGE,Message Shana that the church potluck will be at 1 at the church,[SL:RECIPIENT Shana ] that [SL:CONTENT_EXACT the church potluck will be at 1 at the church ] 
16236,SEARCH,when is season 2 episode 7 of dynasty coming out,NONE
16237,GET_MESSAGE,Keep reading chats,
16238,PlayMusic,play a 1998 sound track from sam the kid on last fm,1998 sound track sam the kid last fm
16239,SEARCH,when did the king of england give up power,NONE
16240,SEARCH,which british computer was part of the sinclair brand of computers,NONE
16241,SEND_MESSAGE,Text my mom and tell her I will let her know when I have landed in California,[SL:RECIPIENT 
16242,GET_MESSAGE,find me my chats please,
16243,GetWeather,will it be hot on december 28 in ayr mi,hot december 28 ayr mi
16244,SEARCH,who won the first season of america's got talent,NONE
16245,SEARCH,who are the judges on do you think you can dance,NONE
16246,GetWeather,will it be colder in connorville,colder connorville
16247,SEARCH,when does the good doctor episode 8 air,NONE
16248,SEARCH,what channel is celebrity big brother on in the usa,NONE
16249,SEARCH,when did the word of wisdom become mandatory,NONE
16250,SEARCH,when does thomas rhett's new album come out,NONE
16251,PlayMusic,play a chant from the fifties,chant fifties
16252,SEARCH,new movie of ajay devgan and sonakshi sinha,NONE
16253,PlayMusic,play a 1969 ballad by beth nielsen chapman new first,1969 ballad beth nielsen chapman new
16254,SEND_MESSAGE,Can you let Tina know that Kesha will not be joining us for the party?,[SL:RECIPIENT Tina ] know that [SL:CONTENT_EXACT Kesha will not be joining us for the party ] ? 
16255,PlayMusic,play a 1978 track on slacker,1978 track slacker
16256,SEND_MESSAGE,Please alert Aaron that he has to take the detour on West River Street to get here tonight.,[SL:RECIPIENT Aaron ] that [SL:CONTENT_EXACT he has to take the detour on West River Street to get here tonight ] . 
16257,PlayMusic,can you play some synthpop music on youtube,synthpop youtube
16258,PlayMusic,please play got the time,got the time
16259,GetWeather,show chillier conditions next week in camp bird,chillier next week camp bird
16260,SEARCH,what was the result of the virginia and kentucky resolutions,NONE
16261,SEARCH,how many episodes are in season 1 of a different world,NONE
16262,SEARCH,when was the last time a budget was passed in congress,NONE
16263,PlayMusic,play any song from 2001,song 2001
16264,SEARCH,where did maria work in west side story,NONE
16265,SEND_MESSAGE,Send a message to Michelle and Dave that I will be picking them up at United 3A in Arrivals at O'Hare.,[SL:RECIPIENT Michelle ] and [SL:RECIPIENT Dave ] that [SL:CONTENT_EXACT I will be picking them up at United 3A in Arrivals at O'Hare ] . 
16266,PlayMusic,play some stephen jones on youtube,stephen jones youtube
16267,SEND_MESSAGE,text uncle tony and let him know I will be there by noon according to the navigator,[SL:RECIPIENT 
16268,GET_MESSAGE,start chats,
16269,PlayMusic,can i hear a da brat ep,da brat ep
16270,SEARCH,when did the vikings first sail and reach britain,NONE
16271,GetWeather,will it be cloudy one hour from now in my current position,cloudy one hour from now current position
16272,PlayMusic,play easy listening,easy listening
16273,SEARCH,who lived in jamestown before the arrival of the english,NONE
16274,PlayMusic,i d like to listen to iheart radio s chill out playlist please,iheart chill out
16275,SEND_MESSAGE,Message My Bariatric Life and ask them for their recipe meal plans that are a week long.,[SL:RECIPIENT My Bariatric Life ] and ask them for [SL:CONTENT_EXACT their recipe meal plans that are a week long ] . 
16276,GetWeather,what is the weather supposed to be like at sunset in cosby kansas,sunset cosby kansas
16277,GET_MESSAGE,can you go to my chats,
16278,PlayMusic,i want to hear some music from spotify,spotify
16279,PlayMusic,play something from the twenties,twenties
16280,SEND_MESSAGE,Shoot Laura a message saying I'll be there at 8 PM.,[SL:RECIPIENT Laura ] a message saying [SL:CONTENT_EXACT I'll be there at 8 PM ] . 
16281,GetWeather,what is the weather forecast for ridge farm new york,ridge farm new york
16282,GetWeather,will it be colder this autumn in wren saint martin,colder this autumn wren saint martin
16283,SEND_MESSAGE,"Send a message to the following people: Susy, Brad, and Angie and ask them if they can meet for study group tonight.","[SL:RECIPIENT Susy ] , [SL:RECIPIENT Brad ] , and [SL:RECIPIENT Angie ] and ask them if [SL:CONTENT_EXACT they can meet for study group tonight ] . "
