,Intent,Query,Param
14087,SEND_MESSAGE,message donna and see if she wants to go to the food festival next month,[SL:RECIPIENT donna ] and see if [SL:CONTENT_EXACT she wants to go to the food festival next month ] 
14088,GetWeather,tell me the weather forecast thirteen seconds from now in ukraine,thirteen seconds from now ukraine
14089,PlayMusic,play andy white,andy white
14090,SEARCH,when did morales first appear in the walking dead,NONE
14091,GetWeather,whats the forecast for january 21 2035 in dubach,january 21 2035 dubach
14092,SEARCH,when does the shape of water book come out,NONE
14093,SEARCH,who played the judge in good will hunting,NONE
14094,SEND_MESSAGE,Message my mom that her dr appoint is at 10 am,[SL:RECIPIENT 
14095,GetWeather,will it get foggy in spring hill,foggy spring hill
14096,GetWeather,tell me the weather forecast one year from now in kulpsville togo,one year from now kulpsville togo
14097,GET_MESSAGE,Please show my newest texts,[SL:TAG_MESSAGE newest ] texts 
14098,PlayMusic,play the mother lode by tamio okuda,mother lode tamio okuda
14099,SEND_MESSAGE,Send message to Corey to order more protein  shakes,[SL:RECIPIENT Corey ] to [SL:CONTENT_EXACT order more protein shakes ] 
14100,SEND_MESSAGE,Send a message to Mark to RSVP yes for 2 to his graduation party Saturday.,[SL:RECIPIENT Mark ] to [SL:CONTENT_EXACT RSVP yes for 2 to his graduation party Saturday ] . 
14101,SEND_MESSAGE,Text my girlfriend and tell her how beautiful she looked at TJC today,[SL:RECIPIENT 
14102,GET_MESSAGE,Show me who sent me a gif in messenger.,[SL:RECIPIENT me ] a [SL:TYPE_CONTENT gif ] in [SL:RESOURCE messenger ] . 
14103,SEND_MESSAGE,Tell Mary we'll be late because we misread the directions to her house.,[SL:RECIPIENT Mary ] [SL:CONTENT_EXACT we'll be late because we misread the directions to her house ] . 
14104,PlayMusic,play me something from the thirties by candi staton on vimeo,thirties candi staton vimeo
14105,GET_MESSAGE,Let me see Whatsapp chats from Cody,[SL:RESOURCE Whatsapp ] chats from [SL:SENDER Cody ] 
14106,SEARCH,who did the steelers lose to in the playoffs last year,NONE
14107,SEND_MESSAGE,Send a message to Lisa that I am at work,[SL:RECIPIENT Lisa ] that [SL:CONTENT_EXACT I am at work ] 
14108,SEARCH,what is the female lion called in lion king,NONE
14109,PlayMusic,play a new ballad by valy on iheart,new ballad valy iheart
14110,GetWeather,what s the weather forecast for sidnaw at 20 o clock,sidnaw 20 o clock
14111,SEND_MESSAGE,"Send it to my parents, please",[SL:RECIPIENT 
14112,SEARCH,when was the bridge to key west built,NONE
14113,GetWeather,what will the weather be like at 3 am in trinidad and tobago,3 am trinidad and tobago
14114,SEND_MESSAGE,Send out a message to all family members reminding them the cookout is at noon.,[SL:RECIPIENT 
14115,GetWeather,show me the forecast for anatone louisiana on november 7th,anatone louisiana november 7th
14116,SEND_MESSAGE,MESSAGE MY MOM TO MEET ME AT TIA MARIA FOR LUNCH,[SL:RECIPIENT 
14117,PlayMusic,play a song from the thirties on zvooq,song thirties zvooq
14118,GetWeather,will there be any cloud in delaware on 1/11/2040,cloud delaware 1/11/2040
14119,PlayMusic,play eighties track,eighties track
14120,SEND_MESSAGE,Send that video message now,[SL:TYPE_CONTENT video ] message now 
14121,GetWeather,what will the weather be in virginia,virginia
14122,GET_MESSAGE,Get new messages from the music theory group.,[SL:TAG_MESSAGE new ] messages from the [SL:GROUP music theory ] group . 
14123,SEND_MESSAGE,Ask Tara how far away I am from her current location.,[SL:RECIPIENT Tara ] [SL:CONTENT_EXACT how far away I am from her current location ] . 
14124,GetWeather,tell me the weather forecast for azerbaijan,azerbaijan
14125,PlayMusic,can you play a sound track by sissieretta jones,sound track sissieretta jones
14126,SEND_MESSAGE,Message Casey to tell her to call her sister,[SL:RECIPIENT Casey ] to tell her to [SL:CONTENT_EXACT call her sister ] 
14127,SEARCH,where did the term liberal arts come from,NONE
14128,SEND_MESSAGE,text danny and tell him sam is on his way home from camp already,[SL:RECIPIENT danny ] and tell him [SL:CONTENT_EXACT sam is on his way home from camp already ] 
14129,SEND_MESSAGE,Send a message to Mary that I am stuck in traffic,[SL:RECIPIENT Mary ] that [SL:CONTENT_EXACT I am stuck in traffic ] 
14130,SEND_MESSAGE,tell Katharine I am coming to the psychic circle,[SL:RECIPIENT Katharine ] [SL:CONTENT_EXACT I am coming to the psychic circle ] 
14131,SEARCH,what does g stand for in ncis los angeles,NONE
14132,SEARCH,who coined the phrase let get ready to rumble,NONE
14133,SEND_MESSAGE,Message Wayne and ask him what time will he be home.,[SL:RECIPIENT Wayne ] and ask him [SL:CONTENT_EXACT what time will he be home ] . 
14134,PlayMusic,play them by guy-manuel de homem-christo,them guy-manuel de homem-christo
14135,GetWeather,show weather forecast in as,as
14136,SEARCH,who wrote the song would i lie to you,NONE
14137,SEARCH,the assassination of gianni versace american crime story season 2 episode 2,NONE
14138,SEND_MESSAGE,ask Erin if she is going to the poetry slam tomorrow night,[SL:RECIPIENT Erin ] if [SL:CONTENT_EXACT she is going to the poetry slam tomorrow night ] 
14139,SEND_MESSAGE,Message Willy and ask him when the bon fire will be lit tonight.,[SL:RECIPIENT Willy ] and ask him [SL:CONTENT_EXACT when the bon fire will be lit tonight ] . 
14140,SEARCH,who stepped out of the dithyrambic chorus to become the first actor,NONE
14141,SEARCH,who has won the cma entertainer of the year the most,NONE
14142,SEARCH,when did the president of india give assent to the central gst law in 2017,NONE
14143,GetWeather,will it get hotter in zenith ct,hotter zenith ct
14144,GetWeather,what s the forecast for little silver,little silver
14145,SEND_MESSAGE,Message Erma and ask if I left my coat in her car.,[SL:RECIPIENT Erma ] and ask if [SL:CONTENT_EXACT I left my coat in her car ] . 
14146,SEND_MESSAGE,Please send message to Mark and explain to him that i had no choice.,[SL:RECIPIENT Mark ] and explain to him that [SL:CONTENT_EXACT i had no choice ] . 
14147,SEARCH,baseball teams who have not won a world series,NONE
14148,GetWeather,what was the weather last february in william a switzer provincial park,last february william a switzer provincial park
14149,SEARCH,today gestalt psychology ideas are part of which branch of psychology,NONE
14150,SEND_MESSAGE,Message Tirzah in a week to remind her to pack for her camp trip.,[SL:RECIPIENT Tirzah ] [SL:DATE_TIME in a week ] to [SL:CONTENT_EXACT remind her to pack for her camp trip ] . 
14151,SEND_MESSAGE,Message Holly and tell her to meet me at the local supermarket on Central Avenue in two hours from now.,[SL:RECIPIENT Holly ] and tell her to [SL:CONTENT_EXACT meet me at the local supermarket on Central Avenue in two hours from now ] . 
14152,PlayMusic,please play some bill evans music,bill evans
14153,SEARCH,who sang vande maataram in 1896 congress session,NONE
14154,SEARCH,when was the $1 000 bill discontinued,NONE
14155,GET_MESSAGE,switch to chats,
14156,GET_MESSAGE,Show me the messages from my Discussion Group,[SL:GROUP Discussion ] Group 
14157,GetWeather,is it temperate in the current location now,temperate current location now
14158,SEARCH,what is the highest currency in south africa,NONE
14159,SEND_MESSAGE,Send a message to Elyse asking her if she will be late to pick me up,[SL:RECIPIENT Elyse ] asking her if [SL:CONTENT_EXACT she will be late to pick me up ] 
14160,SEARCH,when does the men's worlds curling start,NONE
14161,GetWeather,is it humid in parc national de killarney,humid parc national de killarney
14162,SEARCH,how old do you have to be in vermont to get a tattoo,NONE
14163,SEARCH,what is the population of dawson creek bc,NONE
14164,SEARCH,how big was the biggest great white shark,NONE
14165,GetWeather,what is the currituck national wildlife refuge forecast for chilly conditions,currituck national wildlife refuge chilly
14166,PlayMusic,play some paulinho da viola from 1965,paulinho da viola 1965
14167,GetWeather,how will the weather be at 8 am in ct,8 am ct
14168,SEND_MESSAGE,message joey to see if he has booked his hotel for july 4th weekend in California,[SL:RECIPIENT joey ] to see if [SL:CONTENT_EXACT he has booked his hotel for july 4th weekend in California ] 
14169,PlayMusic,can you play me a track from the nineties,track nineties
14170,SEARCH,what was the united states foreign policy after ww1 started,NONE
14171,SEARCH,blunt chest trauma commonly results in damage to which part of the heart,NONE
14172,GET_MESSAGE,Show me my Facebook messages.,[SL:SENDER my ] [SL:RESOURCE Facebook ] messages . 
14173,SEARCH,who is dylan's father in bates motel,NONE
14174,SEARCH,who pays medical bills in great britain where does the money come from to pay these bills,NONE
14175,GetWeather,will there be wind in loyola,wind loyola
14176,GetWeather,what will the weather be this month in wesley hills,this month wesley hills
14177,SEARCH,who plays kevins shrink on kevin probably saves the world,NONE
14178,PlayMusic,play a melody by shada hassoun,melody shada hassoun
14179,SEARCH,when did the witches of eastwick come out,NONE
14180,GetWeather,what will the weather be in peru,peru
14181,PlayMusic,play there must be more to life than this,there must be more to life than this
14182,SEARCH,nodding your head no is an example of,NONE
14183,SEARCH,nucleic acids such as dna and rna store,NONE
14184,SEARCH,who sings god gave rock and roll to you,NONE
14185,GetWeather,will it be chilly around kingsley common on jan 9,chilly around kingsley common jan 9
14186,SEND_MESSAGE,Message Donna and ask when dinner is,[SL:RECIPIENT Donna ] and ask [SL:CONTENT_EXACT when dinner is ] 
14187,PlayMusic,play something by chris knight,chris knight
14188,SEND_MESSAGE,Message Russell that Vanessa will meet him at the Ayers Hotel lobby around noon.,[SL:RECIPIENT Russell ] that [SL:CONTENT_EXACT Vanessa will meet him at the Ayers Hotel lobby around noon ] . 
14189,SEARCH,what military base is in san diego california,NONE
14190,SEARCH,list of tsunamis in the last 10 years in japan,NONE
14191,GetWeather,is it windy in nauru,windy nauru
14192,PlayMusic,play any music on spotify,spotify
14193,GetWeather,what is the weather going to be like in epleys in south georgia and the south sandwich islands in 11 months,epleys south georgia and the south sandwich islands in 11 months
14194,GET_MESSAGE,Replay the message urgent,
14195,SEARCH,when does kubo and the two strings release,NONE
14196,PlayMusic,play paul ortiz music from 1990,paul ortiz 1990
14197,SEND_MESSAGE,Ask Samantha if I'm supposed to be on snack duty tonight,[SL:RECIPIENT Samantha ] if [SL:CONTENT_EXACT I'm supposed to be on snack duty tonight ] 
14198,SEND_MESSAGE,Can you tell Jennifer that there is traffic on the parkway and I'm running late,[SL:RECIPIENT Jennifer ] that [SL:CONTENT_EXACT there is traffic on the parkway and I'm running late ] 
14199,PlayMusic,open youtube and play nanana from massimo altomare,youtube nanana massimo altomare
14200,SEND_MESSAGE,Message Billy Bob and ask her if she has my green blouse from last week,[SL:RECIPIENT Billy Bob ] and ask her if [SL:CONTENT_EXACT she has my green blouse from last week ] 
14201,GetWeather,will it be warm at mountainair,warm mountainair
14202,PlayMusic,play playlist riveting,riveting
14203,SEARCH,which is the tallest building in the world 2018,NONE
14204,GET_MESSAGE,can you show me my chat requests now,
14205,GetWeather,what will the weather be like in india at 02:55:25 am,india 02:55:25 am
14206,GetWeather,what s the forecast for nearby the current position,nearby current position
14207,PlayMusic,play michael angelo batio,michael angelo batio
14208,SEARCH,when did the first episode of pokemon air,NONE
14209,PlayMusic,play my melodious playlist,melodious
14210,GET_MESSAGE,Who texted now?,
14211,SEND_MESSAGE,Message my husband and ask if he has his wallet,[SL:RECIPIENT 
14212,SEARCH,primary active transport process is one in which,NONE
14213,GET_MESSAGE,open chats,
14214,GET_MESSAGE,keep reading the message now,
14215,SEND_MESSAGE,find out from mom where jade's birthday is at,[SL:RECIPIENT 
14216,GetWeather,what will the weather be like not far from alabama on may 9 2037,not far alabama may 9 2037
14217,SEND_MESSAGE,Please send a text to Tammy and ask her if she will be running late.,[SL:RECIPIENT Tammy ] and ask her if [SL:CONTENT_EXACT she will be running late ] . 
14218,PlayMusic,play all of your toys by chris ledoux,all of your toys chris ledoux
14219,PlayMusic,play my fusion fest playlist on youtube,fusion fest youtube
14220,SEARCH,where does goldilocks and the three bears story take place,NONE
14221,SEARCH,when did korea separate into north and south,NONE
14222,GetWeather,what is the weather for cormorant me,cormorant me
14223,SEARCH,where is the highest level of fluoride stored in the teeth,NONE
14224,SEND_MESSAGE,tell mark to pick up our to go order from olive garden,[SL:RECIPIENT mark ] to [SL:CONTENT_EXACT pick up our to go order from olive garden ] 
14225,GetWeather,what is the weather forecast in canfield at 22:23:22,canfield 22:23:22
14226,GET_MESSAGE,Get the last message in WhatsApp.,[SL:ORDINAL last ] message in [SL:RESOURCE WhatsApp ] . 
14227,SEND_MESSAGE,Send a message to Anna and say congratulations on her graduation.,[SL:RECIPIENT Anna ] and say [SL:CONTENT_EXACT congratulations on her graduation ] . 
14228,GET_MESSAGE,Get messages in the Community Garden thread,[SL:GROUP Community Garden ] thread 
14229,PlayMusic,play dancing through life by ronald isley on spotify,dancing through life ronald isley spotify
14230,SEARCH,where does the last name schmidt originate from,NONE
14231,SEND_MESSAGE,Message Anne and ask her if she can make her chicken corn chowder for Christmas Day,[SL:RECIPIENT Anne ] and ask her if [SL:CONTENT_EXACT she can make her chicken corn chowder for Christmas Day ] 
14232,SEND_MESSAGE,Ask Evelyn where the party is this weekend,[SL:RECIPIENT Evelyn ] [SL:CONTENT_EXACT where the party is this weekend ] 
14233,SEND_MESSAGE,Ask Nikki if she is still taking me out tonight,[SL:RECIPIENT Nikki ] if [SL:CONTENT_EXACT she is still taking me out tonight ] 
14234,PlayMusic,play a 1964 track from shahram nazeri on pandora,1964 track shahram nazeri pandora
14235,SEND_MESSAGE,Message Jacob that I am waiting at Starbucks,[SL:RECIPIENT Jacob ] that [SL:CONTENT_EXACT I am waiting at Starbucks ] 
14236,SEARCH,where do they kick off in college football,NONE
14237,GetWeather,how cold is it around the current location now,cold around current location now
14238,SEARCH,when does modern family season 10 come out,NONE
14239,GetWeather,is it going to be colder in botswana by 09:30,colder botswana 09:30
14240,SEND_MESSAGE,send a message to Camille inviting her to the concert on August 12th,[SL:RECIPIENT Camille ] [SL:CONTENT_EXACT inviting her to the concert on August 12th ] 
14241,SEND_MESSAGE,Tell Rob to meet me at the Cardinals game,[SL:RECIPIENT Rob ] to [SL:CONTENT_EXACT meet me at the Cardinals game ] 
