,query,ExclamationMark,QuestionMark,countWords,countChars,how,when,where,what,whose,which,why,who,count am-is-are,count stop words,PERSON,ORG,GPE,DATE,count music common,count weather common,VRB,ADJ,NON,output
5983,please play different slanguages by fred labour,0,0,7,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,2,PlayMusic
5984,what s the weather going to be like in mi on august twenty-eighth 2033,0,0,14,70,0,0,0,1,0,0,0,0,1,7,0,0,0,2,0,3,3,2,2,GetWeather
5985,is there going to be any snowfall today in lebanon,0,0,10,50,0,0,0,0,0,0,0,0,1,6,0,0,1,1,0,1,3,2,2,GetWeather
5986,tell me if it will be hot on jun the 10th in san de fuca sweden,0,0,16,63,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,1,3,GetWeather
5987,play chant from the nineties with last fm,0,0,8,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,4,PlayMusic
5988,will it get hotter in zenith ct,0,0,7,31,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,1,1,1,GetWeather
5989,will it be colder in holladay saint kitts and nevis,0,0,10,51,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,2,1,3,GetWeather
5990,what s the weather like around laos,0,0,7,35,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,2,1,0,2,GetWeather
5991,play the cross and the crucible by angela au man sze on google music,0,0,14,68,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,1,2,6,PlayMusic
5992,what s the weather like in boca raton ia,0,0,9,40,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,2,1,0,4,GetWeather
5993,what is the six o clock forecast for west selmont in montserrat,0,0,12,63,0,0,0,1,0,0,0,0,1,6,0,0,2,0,0,1,1,1,5,GetWeather
5994,play elkie brooks seventies sound track,0,0,6,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,4,PlayMusic
5995,will it get chillier in 2 seconds in republic of the congo,0,0,12,58,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,2,1,1,3,GetWeather
5996,what will the weather be in albania at 11:56,0,0,9,44,0,0,0,1,0,0,0,0,0,6,0,0,1,1,0,1,1,0,2,GetWeather
5997,play the top fifty soundtrack from the twenties,0,0,8,47,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,1,1,3,PlayMusic
5998,what is the weather forecast nearby sc,0,0,7,38,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,2,1,1,3,GetWeather
5999,what is the forecast for swain,0,0,6,30,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,1,0,2,GetWeather
6000,i need to hear a thirties soundtrack,0,0,7,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,3,PlayMusic
6001,forecast for wisconsin at 10 pm,0,0,6,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,GetWeather
6002,will it be warmer in amnicon falls state park,0,0,9,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,4,GetWeather
6003,play miguelito top charting album,0,0,5,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,3,PlayMusic
6004,what is the weather forecast for moffett,0,0,7,40,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,2,1,0,3,GetWeather
6005,play music by vybz kartel,0,0,5,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,3,PlayMusic
6006,play the newest 2016 ep from boaz mauda,0,0,8,39,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1,3,PlayMusic
6007,play glenn yarbrough tunes,0,0,4,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,PlayMusic
6008,what s the weather forecast for seychelles,0,0,7,42,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,2,1,0,3,GetWeather
6009,what is the weather going to be like in epleys in south georgia and the south sandwich islands in 11 months,0,0,21,107,0,0,0,1,0,0,0,0,1,10,0,0,2,1,0,3,3,3,5,GetWeather
6010,play a tune from 1973,0,0,5,21,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,1,PlayMusic
6011,is it going to be warm here,0,0,7,27,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,4,1,0,GetWeather
6012,play music from 2014,0,0,4,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,PlayMusic
6013,play steven reineke greatest soundtrack on youtube,0,0,7,50,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,1,2,3,PlayMusic
6014,play a new song form the eighties,0,0,7,33,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,3,PlayMusic
6015,play monie love tunes on google music from 1984 from her song list,0,0,13,66,0,0,0,0,0,0,0,0,0,4,1,0,0,1,4,0,1,2,5,PlayMusic
6016,play contigo en la distancia,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,PlayMusic
6017,will it be nice here and in the same area,0,0,10,41,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,3,1,GetWeather
6018,let me know how the weather will be in rainelle at night,0,0,12,56,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,3,0,3,GetWeather
6019,what will the weather be in michigan,0,0,7,36,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,1,1,1,1,GetWeather
6020,what will the weather be in fl on 1/11/2030,0,0,9,43,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,1,1,0,2,GetWeather
6021,play me hier encore by greydon square,0,0,7,37,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,3,1,PlayMusic
6022,play music from 2000 on spotify,0,0,6,31,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,3,PlayMusic
6023,will it be chilly at 11 am in loup city,0,0,10,39,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,2,1,2,GetWeather
6024,can you play some music by andrew diamond,0,0,8,41,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,1,1,2,PlayMusic
6025,how is the weather in oh,0,0,6,24,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,2,GetWeather
6026,i wanna listen to a the top-twenty track of denniz pop in pandora,0,0,13,65,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2,0,2,3,4,PlayMusic
6027,play greg raposo songs from the thirties,0,0,7,40,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,1,0,4,PlayMusic
6028,play the top hits of 2016,0,0,6,25,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,1,1,PlayMusic
6029,play the top symphony music from ejigayehu shibabaw,0,0,8,51,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,1,1,4,PlayMusic
6030,i want to hear a top-20 chant from the twenties,0,0,10,47,0,0,0,0,0,0,0,0,0,5,0,0,0,1,3,0,2,1,3,PlayMusic
6031,what is the weather forecast for la cienega,0,0,8,43,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,2,1,0,4,GetWeather
6032,what s the weather in heritage hill state historical park,0,0,10,57,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,3,1,1,5,GetWeather
6033,play the late night jazz soundtrack on zvooq,0,0,8,44,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,1,4,PlayMusic
6034,play portsmouth by paul smith on google music,0,0,8,45,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,6,PlayMusic
6035,what is the weather forecast in nine months within walking distance of ohio,0,0,13,75,0,0,0,1,0,0,0,0,1,5,0,0,1,1,0,2,2,0,5,GetWeather
6036,is cloudy in lyncourt,0,0,4,21,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0,1,GetWeather
6037,is it cold in breckenridge colorado,0,0,6,35,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,1,1,1,2,GetWeather
6038,play something off google music,0,0,5,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,3,PlayMusic
6039,tell me the weather forecast for my current spot,0,0,9,48,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,1,3,GetWeather
6040,play music from the year 1979,0,0,6,29,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,3,PlayMusic
6041,weather for six am in sc,0,0,6,24,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,1,0,2,GetWeather
6042,is it supposed to be chilly in boiling spring lakes,0,0,10,51,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,4,1,2,GetWeather
6043,is it going to be nice at 6 am at chippewa lake,0,0,12,47,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,5,1,1,GetWeather
6044,how cold is it in cargray argentina,0,0,7,35,1,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1,1,1,2,GetWeather
6045,play some rock music on youtube,0,0,6,31,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,1,0,3,PlayMusic
6046,what is the forecast for tschetter colony on ascension day in oregon,0,0,12,68,0,0,0,1,0,0,0,0,1,6,0,0,1,0,0,1,1,0,6,GetWeather
6047,play the music of filipp bedrossowitsch kirkorow s theme,0,0,9,56,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2,0,1,2,4,PlayMusic
6048,what is the weather of la at 4 pm,0,0,9,33,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,2,1,0,3,GetWeather
6049,what will it be like in the current place at midnight,0,0,11,53,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,2,1,1,2,GetWeather
6050,is it hotter close by waubay,0,0,6,28,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,1,2,1,GetWeather
6051,what is the forecast for the current position,0,0,8,45,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,2,1,1,2,GetWeather
6052,play some fourties music on zvooq,0,0,6,33,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,3,PlayMusic
6053,play henrie mutuku album from 1957,0,0,6,34,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,4,PlayMusic
6054,is it warm in fernandina beach slovakia,0,0,7,39,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,1,2,2,GetWeather
6055,play slacker tunes by smog from movement in 2015,0,0,9,48,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,5,PlayMusic
6056,what s the forecast for francisco netherlands antilles around eleven pm,0,0,11,71,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,2,1,2,4,GetWeather
6057,play a loretta lynn tune on groove shark,0,0,8,40,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,1,0,5,PlayMusic
6058,sort to the last song on playlist from 1983 a chant by mark oliver everett,0,0,15,74,0,0,0,0,0,0,0,0,0,6,1,0,0,1,3,0,0,1,7,PlayMusic
6059,play a 1950 album on iheart,0,0,6,27,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,1,0,2,PlayMusic
6060,play music from the twenties,0,0,5,28,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,3,PlayMusic
6061,can i hear a tune from vladimir vysotski,0,0,8,40,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,2,0,3,PlayMusic
6062,i want to hear music from the sixties,0,0,8,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,2,0,3,PlayMusic
6063,play the album cara de dios,0,0,6,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,3,PlayMusic
6064,i need to know what the weather will be like in gradyville at breakfast in the state of colorado,0,0,19,96,0,0,0,1,0,0,0,0,0,11,0,0,2,0,0,3,3,0,6,GetWeather
6065,what s the forecast for east sonora qatar,0,0,8,41,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,1,1,3,GetWeather
6066,use iheart radio to play eighties music from hugh masekela,0,0,10,58,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,1,1,5,PlayMusic
6067,i want to hear jon sholle s stuff from 2009 on groove shark,0,0,13,59,0,0,0,0,0,0,0,0,1,5,1,0,0,1,4,0,2,1,5,PlayMusic
6068,open lastfm and play hot lips page from the sixties,0,0,10,51,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,1,2,4,PlayMusic
6069,will it be chilly at 11 am in loup city,0,0,10,39,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,2,1,2,GetWeather
6070,tell me the weather forecast thirteen seconds from now in ukraine,0,0,11,65,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,3,1,2,4,GetWeather
6071,play twenties from ken floyd,0,0,5,28,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,3,PlayMusic
6072,give me the forecast for feb eleventh 2034 far from alaska,0,0,11,58,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,1,3,2,GetWeather
6073,is it hotter now in hicks,0,0,6,25,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1,1,2,1,GetWeather
6074,what is the thursday forecast for akers new hampshire,0,0,9,53,0,0,0,1,0,0,0,0,1,4,0,1,0,1,0,1,1,2,3,GetWeather
6075,play the mister music man by gene de paul,0,0,9,41,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,6,PlayMusic
6076,how s the forecast for chad on september 28 2034,0,0,10,48,1,0,0,0,0,0,0,0,1,5,0,0,1,1,0,1,1,0,3,GetWeather
6077,will it rain 17 weeks from now in teide national park,0,0,11,53,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,1,3,2,GetWeather
6078,will it get warmer in czechia,0,0,6,29,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,1,1,GetWeather
6079,play new ian mclagan,0,0,4,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,PlayMusic
6080,will mondamin be hot on july 20 2021,0,0,8,36,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,2,1,1,GetWeather
6081,what will the weather be in the current place 1 minute from now,0,0,13,63,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,3,1,2,3,GetWeather
6082,tell me the weather forecast for france,0,0,7,39,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,1,0,3,GetWeather
6083,what is the forecast this evening for the calipuy national reservation,0,0,11,70,0,0,0,1,0,0,0,0,1,6,0,1,0,0,0,2,1,2,3,GetWeather
6084,what will the weather be like in 1 hour in bethesda,0,0,11,51,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,3,1,0,3,GetWeather
6085,play music on iheart,0,0,4,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,3,PlayMusic
6086,what is the weather nearby bermuda a week from now,0,0,10,50,0,0,0,1,0,0,0,0,1,6,1,0,0,1,0,1,2,2,2,GetWeather
6087,use itunes to play music,0,0,5,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1,0,3,PlayMusic
6088,play some thrash metal,0,0,4,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,PlayMusic
6089,what is the forecast for here one second from now,0,0,10,49,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,2,1,2,2,GetWeather
6090,will it be windy at two pm in france,0,0,9,36,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,2,0,2,GetWeather
6091,play the best bruce ruffin music on youtube,0,0,8,43,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,1,1,4,PlayMusic
6092,play the most popular song by espen lind,0,0,8,40,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,1,3,2,PlayMusic
6093,what is the blizzard forecast for 12:06 in ms,0,0,9,45,0,0,0,1,0,0,0,0,1,5,0,0,1,0,0,1,1,0,3,GetWeather
6094,what s the weather forecast for north wolcott alabama on october 12 2032,0,0,13,72,0,0,0,1,0,0,0,0,1,5,0,0,1,1,0,2,1,2,3,GetWeather
6095,can you play the greatest songs by mauro picotto,0,0,9,48,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,1,1,3,PlayMusic
6096,play some sad songs from the fifties,0,0,7,36,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,1,1,2,PlayMusic
6097,play some glenn miller,0,0,4,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2,PlayMusic
6098,play instrumental pop,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,PlayMusic
6099,what will the weather be in norway at sunset,0,0,9,44,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,1,1,1,2,GetWeather
6100,play make the cowboy robots cry by sabin rai on vimeo,0,0,11,53,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,1,6,PlayMusic
6101,open pandora and play reggaeton 2017 y baila,0,0,8,44,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,4,PlayMusic
6102,play twenties chant from lagaylia frazier on itunes,0,0,8,51,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,1,1,4,PlayMusic
6103,play track real talk,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,PlayMusic
6104,weather for my current location tomorrow,0,0,6,40,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,3,GetWeather
6105,play the top-20 best chicane songs on deezer,0,0,8,44,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,1,2,3,PlayMusic
6106,play the music of tupac shakur,0,0,6,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,3,PlayMusic
6107,play my trabajo relax playlist,0,0,5,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,3,PlayMusic
6108,what s the forecast for my current location,0,0,8,43,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,2,1,1,2,GetWeather
6109,play some fifties tunes by mike mccready,0,0,7,40,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,4,PlayMusic
6110,play a track from 1985,0,0,5,22,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,1,PlayMusic
6111,play 1951 tunes,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,PlayMusic
6112,play a 1998 sound track from sam the kid on last fm,0,0,12,51,0,0,0,0,0,0,0,0,0,4,1,0,0,1,3,0,2,1,4,PlayMusic
6113,is the forecast colder in idaho 1 second from now,0,0,10,49,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,3,1,3,2,GetWeather
6114,play music by paul mccartney,0,0,5,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,4,PlayMusic
6115,i want to hear rock bottom by playa fly on slacker,0,0,11,50,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,2,0,6,PlayMusic
6116,will it be freezing in 5 weeks from now in nh,0,0,11,45,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,2,1,2,GetWeather
6117,i d like to listen to iheart radio s chill out playlist please,0,0,13,62,0,0,0,0,0,0,0,0,1,6,1,0,0,0,2,1,3,1,5,PlayMusic
6118,play glenn yarbrough tunes,0,0,4,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,PlayMusic
6119,i need to know the weather seven weeks from now in morgan–monroe state forest,0,0,14,77,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,3,2,1,6,GetWeather
6120,is saint robert hotter than turkmenistan,0,0,6,40,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,1,3,GetWeather
6121,what will the weather be like on november the twelfth in appleby,0,0,12,64,0,0,0,1,0,0,0,0,0,7,0,1,0,1,0,2,1,0,3,GetWeather
6122,will it be chilly at boggs mountain demonstration state forest,0,0,10,62,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,1,5,GetWeather
6123,what s the weather forecast for saint pierre and miquelon,0,0,10,57,0,0,0,1,0,0,0,0,1,5,1,0,0,0,0,2,1,0,5,GetWeather
6124,what is the weather here at 7 am,0,0,8,32,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,1,2,1,1,GetWeather
6125,please play playlist todo reggaeton,0,0,5,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,1,PlayMusic
6126,what s the weather like in wyandotte netherlands antilles,0,0,9,57,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,2,1,0,4,GetWeather
6127,play zvooq night rider list,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,PlayMusic
6128,play me a concerto by jethro burns from zvooq,0,0,9,45,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,1,0,4,PlayMusic
6129,tell me the weather for sewickley at twelve am,0,0,9,46,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,2,2,0,3,GetWeather
6130,can you give me the forecast for osgood,0,0,8,39,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,2,GetWeather
6131,play midnight special,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,PlayMusic
6132,please open pandora for me,0,0,5,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,PlayMusic
6133,play celtic music,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,PlayMusic
6134,play some sixties music on slacker,0,0,6,34,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,3,PlayMusic
6135,is the weather temperate in millinocket,0,0,6,39,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,1,0,3,GetWeather
6136,is it going to be warmer in central cebu protected landscape,0,0,11,60,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,5,1,2,GetWeather
6137,find me music by kaori utatsuki off the album that has top-twenty hits,0,0,13,70,0,0,0,0,0,0,0,0,0,6,0,1,0,0,2,0,2,0,4,PlayMusic
6138,will it be cloudy in guadeloupe next year,0,0,8,41,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,2,1,2,GetWeather
6139,will it be hot in keachi,0,0,6,24,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,1,1,1,GetWeather
6140,play calico skies by john feinstein with netflix,0,0,8,48,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,6,PlayMusic
6141,play some acapella music on iheart,0,0,6,34,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,3,PlayMusic
6142,play music by bryan maclean,0,0,5,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,3,PlayMusic
6143,play music from the top-5 from artist kenia arias,0,0,9,49,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,6,PlayMusic
6144,play fifties track music,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,PlayMusic
6145,play ramakadha by karl davydov please,0,0,6,37,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,5,PlayMusic
6146,tell me the weather forecast for casa grande ruins national monument,0,0,11,68,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4,2,2,4,GetWeather
6147,play my piano ballads playlist,0,0,5,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,2,PlayMusic
6148,what is the weather in hadar,0,0,6,28,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,1,0,2,GetWeather
6149,play me a patrick cowley ballad,0,0,6,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,2,PlayMusic
6150,i want to hear the sound track to mary macgregor new songs on iheart,0,0,14,68,0,0,0,0,0,0,0,0,0,5,1,1,0,0,4,0,3,2,5,PlayMusic
6151,tell me when it will be hotter in china,0,0,9,39,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,2,2,1,1,GetWeather
6152,play a 1999 track by pete seeger on youtube,0,0,9,43,0,0,0,0,0,0,0,0,0,3,1,0,1,1,3,0,1,1,3,PlayMusic
6153,play sergei anatoljewitsch kurjochin s music on groove shark,0,0,9,60,0,0,0,0,0,0,0,0,1,2,1,0,0,0,4,0,0,1,6,PlayMusic
6154,play a top fifty track from the twenties,0,0,8,40,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,1,1,3,PlayMusic
6155,plpay my disco fever playlist,0,0,5,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,PlayMusic
6156,tell me if it ll be chilly here at 0 pm,0,0,11,39,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,2,1,GetWeather
6157,what will the weather be in federated states of micronesia at 00:17 am,0,0,13,70,0,0,0,1,0,0,0,0,1,8,0,0,1,0,0,1,2,1,3,GetWeather
6158,play the top nineties melody by gus g,0,0,8,37,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,1,4,PlayMusic
6159,i want to hear a soundtrack by dj ozma from the sixties,0,0,12,55,0,0,0,0,0,0,0,0,0,6,0,0,1,1,2,0,2,1,4,PlayMusic
6160,play some nineties chant music from nicoleta nicola,0,0,8,51,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,2,1,3,PlayMusic
6161,how much snow will we get this week in massachusetts,0,0,10,52,1,0,0,0,0,0,0,0,0,5,0,0,1,1,0,1,1,1,3,GetWeather
6162,give me an album from 1972 to listen to,0,0,9,39,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,0,2,0,1,PlayMusic
6163,let s play the album handover on deezer,0,0,8,39,0,0,0,0,0,0,0,0,1,3,0,1,1,0,3,0,2,0,3,PlayMusic
6164,tell me the weather forecast for korona,0,0,7,39,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,1,0,3,GetWeather
6165,play the charlie hunter theme off of last fm,0,0,9,44,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,2,1,3,PlayMusic
6166,will there be cloud action in saint bernard virgin islands,0,0,10,58,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,2,5,GetWeather
6167,can you get the weather forecast for new baden,0,0,9,46,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,1,1,3,GetWeather
6168,can you play maggie mae on netflix,0,0,7,34,0,0,0,0,0,0,0,0,0,3,0,1,1,0,2,0,2,0,1,PlayMusic
6169,what is the weather forecast for waipio acres,0,0,8,45,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,2,1,0,4,GetWeather
6170,play a top twenty symphony by bumble bee slim,0,0,9,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,2,4,PlayMusic
6171,play change has come on google music,0,0,7,36,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,4,PlayMusic
6172,will it be freezing in poland on july 5 2032,0,0,10,44,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,1,2,0,2,GetWeather
6173,play me a mel draisey tune from the fourties with vimeo,0,0,11,55,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0,1,0,5,PlayMusic
6174,use groove shark to play music from the nineties,0,0,9,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,1,0,5,PlayMusic
6175,will rainfall continue here tomorrow,0,0,5,36,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,2,GetWeather
6176,what is the forecast for cold temps in nevada,0,0,9,45,0,0,0,1,0,0,0,0,1,5,0,0,1,0,0,2,1,1,3,GetWeather
6177,i want to hear something from post-punk revival,0,0,8,47,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,2,1,3,PlayMusic
6178,show me the dresden weather forecast,0,0,6,36,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,3,GetWeather
