,query,ExclamationMark,QuestionMark,countWords,countChars,how,when,where,what,whose,which,why,who,count am-is-are,count stop words,PERSON,ORG,GPE,DATE,count music common,count weather common,count get common,count send common,VRB,ADJ,NON,common_t_g,common_s_p_m_t,output
14300,Send a message to Shaun to turn on ESPN to see who his Raven's just signed.,0,0,16,75,0,0,0,0,0,0,0,1,0,8,2,1,0,0,0,0,0,0,4,1,4,0,2,SEND_MESSAGE
14301,"ask my wife is she has plans on friday, june 30",0,0,11,47,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,4,0,4,0,0,SEND_MESSAGE
14302,who won the mens single ice skating 2018,0,0,8,40,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,1,1,3,0,0,SEARCH
14303,where was harry potter and the deathly hallows part 1 filmed,0,0,11,60,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,2,2,3,0,0,SEARCH
14304,who is the lead singer of depeche mode,0,0,8,38,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,1,1,3,0,0,SEARCH
14305,play the energic itunes,0,0,4,23,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,1,0,0,PlayMusic
14306,send message to jane event is at 1:30 downtown,0,0,9,46,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,2,1,3,0,1,SEND_MESSAGE
14307,what is the name of the hyena in lion king,0,0,10,42,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,4,0,0,SEARCH
14308,what is the population of st petersburg fl,0,0,8,42,0,0,0,1,0,0,0,0,1,4,0,0,2,0,0,0,0,0,1,1,3,0,0,SEARCH
14309,one piece episode 534 english dubbed release date,0,0,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,SEARCH
14310,who was the pm of india in 1992,0,0,8,31,0,0,0,0,0,0,0,1,0,5,0,0,1,1,0,1,0,0,1,0,2,0,0,SEARCH
14311,who does nick foles play for this year,0,0,8,38,0,0,0,0,0,0,0,1,0,4,1,0,0,1,1,0,0,0,3,0,2,0,0,SEARCH
14312,when did the colonies declare independence from britain,0,0,8,55,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,3,0,0,SEARCH
14313,who changed the role of the first lady,0,0,8,38,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,2,0,0,SEARCH
14314,find me chat requests please,0,0,5,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,GET_MESSAGE
14315,play some nineties eliza carthy,0,0,5,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,2,0,0,PlayMusic
14316,name the mold responsible for production of kinema from soybean,0,0,10,63,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,5,0,0,SEARCH
14317,who played the beast in the movie beauty and the beast,0,0,11,54,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,4,0,0,SEARCH
14318,switch to chat requests now,0,0,5,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,2,0,0,GET_MESSAGE
14319,check the weather forecast for sappho,0,0,6,37,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,3,0,0,GetWeather
14320,play me songs from 1955,0,0,5,23,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,PlayMusic
14321,Message Kristin and ask what landmark I should look for near museum.,0,0,12,68,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,2,1,4,0,1,SEND_MESSAGE
14322,"I am back from lunch, any chats?",0,1,7,32,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,2,0,0,GET_MESSAGE
14323,who challenged the aristotelian model of a geocentric universe,0,0,9,62,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,2,2,0,0,SEARCH
14324,play melody music from the thirties,0,0,6,35,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,4,0,0,PlayMusic
14325,Tell Donni she needs a babysitter for tomorrows fundraiser.,0,0,9,59,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,5,1,1,SEND_MESSAGE
14326,Send Sally that she needs to choose a different route to  work today because,0,0,15,76,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,3,1,4,0,0,SEND_MESSAGE
14327,which term is used to identify having official power to act,0,0,11,59,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,5,1,2,0,0,SEARCH
14328,play music off netflix,0,0,4,22,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,3,0,0,PlayMusic
14329,something on spotify please,0,0,4,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,PlayMusic
14330,Show me messages in the neighborhood chat,0,0,7,41,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,3,0,1,GET_MESSAGE
14331,MESSAGE TINA THAT I WON'T BE ABLE TO MAKE IT TODAY,0,0,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9,0,1,SEND_MESSAGE
14332,the first line of http request message is called ____,0,0,10,53,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,2,1,5,0,1,SEARCH
14333,where did the battle of issus take place,0,0,8,40,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,3,0,0,SEARCH
14334,Ask Bella if she needs any gas?,0,1,7,31,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,3,0,0,SEND_MESSAGE
14335,when did the original pet sematary movie come out,0,0,9,49,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,3,1,0,0,SEARCH
14336,who sings it's my party and i cry if i want to,0,0,12,46,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,3,2,2,0,0,SEARCH
14337,let joanne know that I expect to be at her house by 1 pm so please  be ready,0,0,19,76,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,3,5,3,3,0,0,SEND_MESSAGE
14338,i want to hear a joel hastings melody,0,0,8,37,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,2,0,4,0,0,PlayMusic
14339,Send it to Marla Canfield,0,0,5,25,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,SEND_MESSAGE
14340,play a track from 1985,0,0,5,22,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,1,0,0,PlayMusic
14341,play some deezer oldies music,0,0,5,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,3,0,0,PlayMusic
14342,who was last person to be executed in us,0,0,9,40,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,3,1,1,0,0,SEARCH
14343,Message the last person that message me that I'm in a meeting,0,0,12,61,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,4,0,2,SEND_MESSAGE
14344,play moris tepper,0,0,3,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,PlayMusic
14345,what is the midday weather forecast for chalkyitsik palestine,0,0,9,61,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,2,0,0,1,1,4,0,0,GetWeather
14346,what song is played while raising the american flag,0,0,9,51,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,0,0,3,1,2,0,0,SEARCH
14347,what is the meaning of upanishads in hindi,0,0,8,42,0,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,0,0,1,0,3,0,0,SEARCH
14348,Send Sara and Zak a message saying to 'call me'.,0,0,10,48,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,4,0,1,SEND_MESSAGE
14349,who plays lindsay denton in line of duty,0,0,8,40,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,2,0,3,0,0,SEARCH
14350,Are there new messages from the Army Wives group?,0,1,9,49,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,5,0,1,GET_MESSAGE
14351,launch my chats,0,0,3,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,GET_MESSAGE
14352,please play me some satire music,0,0,6,32,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,0,1,0,0,PlayMusic
14353,Ask Lydia if she remembers the 'banana incident',0,0,8,48,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,4,0,0,SEND_MESSAGE
14354,Message Betsy to say I am going to be late,0,0,10,42,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,4,1,2,1,2,SEND_MESSAGE
14355,when did the last state became a state,0,0,8,38,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,1,2,0,0,SEARCH
14356,i want to hear music from carman from the 1966 album,0,0,11,52,0,0,0,0,0,0,0,0,0,5,1,0,0,1,3,0,0,0,2,0,4,0,0,PlayMusic
14357,send a message to the orthodontist saying i will be at my next appointment,0,0,14,74,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,3,1,4,0,1,SEND_MESSAGE
14358,who played ben stone son on law and order,0,0,9,41,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,5,0,0,SEARCH
14359,when is the next episode of flash airing,0,0,8,40,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,1,2,0,0,SEARCH
14360,play shadowplay by dana on deezer,0,0,6,33,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,4,0,0,PlayMusic
14361,play my entertaining playlist,0,0,4,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1,0,0,PlayMusic
14362,read me all text messages.,0,0,5,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,1,GET_MESSAGE
14363,when did are you smarter than a 5th grader first air,0,0,11,52,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,3,2,0,0,SEARCH
14364,who won the alabama governors race in the primary election,0,0,10,58,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,1,4,0,0,SEARCH
14365,play 1962 music on netflix,0,0,5,26,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,3,0,0,PlayMusic
14366,doric ionic and corinthian orders all refer to types of,0,0,10,55,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,2,3,0,0,SEARCH
14367,did kress message me today,0,0,5,26,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,2,0,2,0,1,GET_MESSAGE
14368,view chats,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,GET_MESSAGE
14369,Let me see messages from Ben on Skype.,0,0,8,38,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,3,0,2,GET_MESSAGE
14370,can i have the forecast for bear rocks lake wildlife management area,0,0,12,68,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,3,2,4,0,0,GetWeather
14371,who turned out to be the mother on how i met your mother,0,0,13,56,1,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,3,1,2,0,0,SEARCH
14372,Can you please send a video message to Loura,0,0,9,44,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,3,0,2,0,1,SEND_MESSAGE
14373,what is the weather in nd the city of evangeline,0,0,10,48,0,0,0,1,0,0,0,0,1,6,0,0,1,0,0,1,0,0,1,0,3,0,0,GetWeather
14374,when did las vegas become a gambling town,0,0,8,41,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,1,2,0,0,SEARCH
14375,who played violet in a series of unfortunate events netflix,0,0,10,59,0,0,0,0,0,0,0,1,0,4,1,1,0,0,1,0,0,0,1,1,4,0,0,SEARCH
14376,will it get warmer in centenary around the evening,0,0,9,50,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,1,0,0,GetWeather
14377,where did the first observance of veterans day take place,0,0,10,57,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,4,0,0,SEARCH
14378,Find messages from Lindsey,0,0,4,26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,GET_MESSAGE
14379,who is young george bailey in it's a wonderful life,0,0,10,51,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0,2,2,3,0,0,SEARCH
14380,what s the weather in kiahsville in the cayman islands,0,0,10,54,0,0,0,1,0,0,0,0,1,6,0,0,2,0,0,1,0,0,1,0,4,0,0,GetWeather
14381,Message Lynne and ask her when the Chili Cook off is this year,0,0,13,62,0,1,0,0,0,0,0,0,1,7,2,0,0,1,0,0,0,1,2,0,5,0,1,SEND_MESSAGE
14382,play some tango on iheart,0,0,5,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,2,0,0,PlayMusic
14383,who plays michael myers in halloween rob zombie,0,0,8,47,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,1,1,4,0,0,SEARCH
14384,play something off rage radio,0,0,5,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,PlayMusic
14385,when does bohemian rapsody the movie come out,0,0,8,45,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,2,0,0,SEARCH
14386,Can you send a message to Gary asking if he's coming over tonight?,0,1,13,66,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,4,0,3,0,1,SEND_MESSAGE
14387,is the weather freezing in ak,0,0,6,29,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,0,0,1,0,3,0,0,GetWeather
14388,play fernando olvera,0,0,3,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,PlayMusic
14389,pull up my chat requests,0,0,5,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,GET_MESSAGE
14390,where is the hotel used in the movie the shining,0,0,10,48,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,0,3,0,0,SEARCH
14391,who plays genie in ferris bueller's day off,0,0,8,43,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,1,3,0,0,SEARCH
14392,how will the weather be five weeks from now in moneta,0,0,11,53,1,0,0,0,0,0,0,0,0,7,0,0,1,1,0,1,0,0,1,1,3,0,0,GetWeather
14393,who owns the four seasons hotel in las vegas,0,0,9,44,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,4,0,0,SEARCH
14394,what is the weather forecast close to puerto rico,0,0,9,49,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,2,0,0,2,1,3,0,0,GetWeather
14395,message mom and tell her to wait for me at the door,0,0,12,51,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,2,0,3,1,2,SEND_MESSAGE
14396,play a samira said ballad from the nineties,0,0,8,43,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,2,0,3,0,0,PlayMusic
14397,bruce springsteen we shall overcome the seeger sessions songs,0,0,9,61,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,5,0,1,SEARCH
14398,when did teenage mutant ninja turtles come out,0,0,8,46,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,1,0,0,SEARCH
14399,message mel to send me the time for mal's birthday party,0,0,11,56,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,1,0,6,0,1,SEND_MESSAGE
14400,play some 1993 concerto off of slacker,0,0,7,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,1,0,0,PlayMusic
14401,who sings the wizards of waverly place theme song,0,0,9,49,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,1,1,4,0,0,SEARCH
14402,when was in god we trust added to paper money,0,0,10,45,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,SEARCH
14403,will it hail in 1 minute in toms river,0,0,9,38,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,1,0,3,0,0,GetWeather
14404,who did virginia tech play in the national championship,0,0,9,55,0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,1,0,0,2,1,3,0,0,SEARCH
14405,Ask my Mom if she's going to Noah's baseball game tonight.,0,0,11,58,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,6,1,1,SEND_MESSAGE
14406,Tell Kim I’ll be there in 15 minutes,0,0,8,36,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,2,3,1,1,SEND_MESSAGE
14407,who won the ncaa women's championship last year 2017,0,0,9,52,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,1,2,3,0,0,SEARCH
14408,who played the mom in the home alone movies,0,0,9,43,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,1,3,0,0,SEARCH
14409,Message Randy to make reservations at Carrabbas for 6:00 PM,0,0,10,59,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,5,0,1,SEND_MESSAGE
14410,what will the weather be like on september the eighteenth in puerto rico,0,0,13,72,0,0,0,1,0,0,0,0,0,7,0,0,1,1,0,2,0,0,2,0,4,0,0,GetWeather
14411,play eddie meduza from the thirties,0,0,6,35,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,3,0,0,PlayMusic
14412,who is the current cruiserweight champion in wwe,0,0,8,48,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,1,0,0,1,1,3,0,0,SEARCH
14413,weather for apr the thirteenth in djibouti,0,0,7,42,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,3,0,0,GetWeather
14414,Message Bill that I am going to be at Sabrina's party at 6 if he wants to meet up.,0,0,19,82,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,2,5,0,4,1,2,SEND_MESSAGE
14415,i want to listen to some music from 2003 on pandora from them,0,0,13,61,0,0,0,0,0,0,0,0,0,8,0,0,0,1,2,0,0,0,2,0,3,0,0,PlayMusic
14416,please play different slanguages by fred labour,0,0,7,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,2,2,0,0,PlayMusic
14417,play maggot brain by albano carrisi,0,0,6,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,PlayMusic
14418,who is the oldest wrestler that is still wrestling,0,0,9,50,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,3,2,1,0,0,SEARCH
14419,I asked if I sent a message to Kira this morning.,0,0,11,49,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,3,0,2,0,1,GET_MESSAGE
14420,what s the weather forecast for austin liechtenstein,0,0,8,52,0,0,0,1,0,0,0,0,1,4,0,0,2,0,0,2,0,0,1,0,4,0,0,GetWeather
14421,Message Stevie asking what time dinner will be ready?,0,1,9,53,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,1,4,0,1,SEND_MESSAGE
14422,what is the current position forecast for starting on july 22,0,0,11,61,0,0,0,1,0,0,0,0,1,5,0,0,0,1,0,2,0,0,2,1,3,0,0,GetWeather
14423,what s the weather on groundhog day in slovenia,0,0,9,47,0,0,0,1,0,0,0,0,1,5,0,0,1,0,0,1,0,0,1,1,3,0,0,GetWeather
14424,Message Sue saying next week the girls will be at camp.,0,0,11,55,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,2,1,5,0,1,SEND_MESSAGE
14425,Tell Zach Highspeed Road is flooded over,0,0,7,40,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,4,1,1,SEND_MESSAGE
14426,who was the first to say i'm going to disney world,0,0,11,50,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,5,2,1,1,1,SEARCH
14427,which article in the constitution defines the duties of congress,0,0,10,64,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,1,0,4,0,0,SEARCH
14428,Send a message to No and tell him that I lost my keys,0,0,13,53,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,2,1,2,SEND_MESSAGE
14429,play lastfm pop tunes,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,0,PlayMusic
14430,Let Susan know via text that I will pick her up in my jeep on Sunday from the airport.,0,0,19,86,0,0,0,0,0,0,0,0,0,9,1,1,0,1,0,0,0,1,3,0,5,0,0,SEND_MESSAGE
14431,cast of a nightmare on elm street 1984,0,0,8,38,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,3,0,0,SEARCH
14432,play midnight special,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,PlayMusic
14433,who sang let me tell you about the birds and the bees,0,0,12,53,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,3,0,2,1,1,SEARCH
14434,will it get cold in nevada seven weeks and a half from now,0,0,13,58,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,1,0,0,2,2,2,0,0,GetWeather
14435,play tune from sonny stitt,0,0,5,26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,3,0,0,PlayMusic
14436,at ten am what will the weather be like nearby in cyprus,0,0,12,56,0,0,0,1,0,0,0,0,1,7,0,0,1,0,0,2,0,0,2,2,2,0,0,GetWeather
14437,who translated the play neel darpan into english,0,0,8,48,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,1,1,3,0,0,SEARCH
14438,Can you let Salon Dolce Vita know Paul is stuck in traffic and will be 30 minutes late,0,0,18,86,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,3,4,1,7,0,0,SEND_MESSAGE
14439,who won the ncaa basketball championship in 1994,0,0,8,48,0,0,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,1,1,2,0,0,SEARCH
14440,play top-ten eighties song,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,PlayMusic
14441,play music in the genre soundtrack,0,0,6,34,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0,0,PlayMusic
14442,the rule of the three rightly guided caliphs was called,0,0,10,55,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,2,0,0,SEARCH
14443,when was the young and the restless first aired,0,0,9,47,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,1,0,0,SEARCH
14444,who was the lead singer of black sabbath,0,0,8,40,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,2,2,0,0,SEARCH
14445,play dawn richard song white summer,0,0,6,35,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,5,0,0,PlayMusic
14446,what was tiana saying this morning,0,0,6,34,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,1,0,0,GET_MESSAGE
14447,message danny and see if he wants to go to comic con,0,0,12,52,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,4,0,3,0,2,SEND_MESSAGE
14448,will it snow in haigler bosnia and herzegovina,0,0,8,46,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,3,0,0,GetWeather
14449,Please read all my messages.,0,0,5,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,0,1,GET_MESSAGE
14450,what will the weather be in palm bay pa,0,0,9,39,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,1,3,0,0,GetWeather
14451,is it cold in north carolina,0,0,6,28,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,0,0,1,2,1,0,0,GetWeather
14452,who sang you'll be a woman soon in pulp fiction,0,0,10,47,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,2,1,3,0,0,SEARCH
14453,play the seventies album on last fm,0,0,7,35,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,2,1,2,0,0,PlayMusic
14454,will there be hail in kaffir,0,0,6,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,2,0,0,GetWeather
14455,Who texted me?,0,1,3,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GET_MESSAGE
14456,when does season 13 of america's got talent premiere,0,0,9,52,0,1,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,2,0,4,0,0,SEARCH
14457,can you play some music by andrew diamond,0,0,8,41,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,1,1,2,0,0,PlayMusic
14458,browse chat requests,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,GET_MESSAGE
14459,Show me updates from Orchestra chat,0,0,6,35,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,2,0,0,GET_MESSAGE
14460,play primus,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,PlayMusic
14461,what is the forecast for temperate conditions in thailand in lopeno,0,0,11,67,0,0,0,1,0,0,0,0,1,6,0,0,2,0,0,1,0,0,1,1,4,0,0,GetWeather
14462,when did the rational dress society begin to work,0,0,9,49,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,3,0,0,SEARCH
14463,Send Mack a message and tell him I will be late picking him up from the party,0,0,17,77,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,2,1,5,1,2,SEND_MESSAGE
14464,what are the names of the hunger games,0,0,8,38,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,3,0,0,SEARCH
14465,show me weather forecast in clontarf ky from 4 hours from now,0,0,12,61,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2,1,0,1,3,3,0,0,GetWeather
14466,please give me the forecast for branton,0,0,7,39,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,2,0,2,0,0,GetWeather
14467,will it storm in north sioux city al,0,0,8,36,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,2,2,0,0,GetWeather
14468,Ask Lucy if the accident has been cleared up on her street before we leave our house,0,0,17,84,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,4,0,5,0,0,SEND_MESSAGE
14469,Send a message to Alice and ask if the flowers go to Herberts on 3rd.,0,0,15,69,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,1,3,0,4,0,1,SEND_MESSAGE
14470,who played the little boy in polar express,0,0,8,42,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,2,2,0,0,SEARCH
14471,what s the weather like in boca raton ia,0,0,9,40,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,2,0,0,1,0,4,0,0,GetWeather
14472,Send a message to Frank to get take out for dinner.,0,0,11,51,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,3,0,3,0,1,SEND_MESSAGE
