,Intent,Query,Param
11854,GET_MESSAGE,Please start reading my text chat requests,
11855,PlayMusic,play the latest ballad by september,latest ballad september
11856,PlayMusic,play music off netflix,netflix
11857,SEND_MESSAGE,ask Mo that when will he get here,[SL:RECIPIENT Mo ] that [SL:CONTENT_EXACT when will he get here ] 
11858,GetWeather,is it going to be hot on oct the 8th 2020 in the neighboring greenland area,hot oct the 8th 2020 neighboring greenland area
11859,GET_MESSAGE,Can you open the latest video messages from the art group last night?,[SL:ORDINAL latest ] [SL:TYPE_CONTENT video ] messages from the [SL:GROUP art ] group [SL:DATE_TIME last night ] ? 
11860,GetWeather,give me the forecast for feb eleventh 2034 far from alaska,feb eleventh 2034 far alaska
11861,PlayMusic,play some music on groove shark,groove shark
11862,GetWeather,is there going to be any snowfall today in lebanon,snowfall today lebanon
11863,SEND_MESSAGE,message eddie and see if he is available to play tennis next saturday,[SL:RECIPIENT eddie ] and see if [SL:CONTENT_EXACT he is available to play tennis next saturday ] 
11864,PlayMusic,play slacker tunes by smog from movement in 2015,slacker smog movement 2015
11865,SEND_MESSAGE,Message Donna that the networking event is Thursday at 6:00 pm,[SL:RECIPIENT Donna ] that [SL:CONTENT_EXACT the networking event is Thursday at 6 : 00 pm ] 
11866,GetWeather,check the weather forecast for sappho,sappho
11867,SEND_MESSAGE,Message Josh and ask him when is a good time for me to come down to Hartland,[SL:RECIPIENT Josh ] and ask him [SL:CONTENT_EXACT when is a good time for me to come down to Hartland ] 
11868,SEND_MESSAGE,Ask Lucy if the accident has been cleared up on her street before we leave our house,[SL:RECIPIENT Lucy ] [SL:CONTENT_EXACT if the accident has been cleared up on her street before we leave our house ] 
11869,GetWeather,what s the forecast for harper me,harper me
11870,PlayMusic,play some music from 1993 on itunes,1993 itunes
11871,SEND_MESSAGE,Let my sister know that the Charger's game starts at 3:00pm on Sunday via message.,[SL:RECIPIENT 
11872,GetWeather,will it be chilly in two hundred thirteen days at dochū-kōtsu prefectural natural park,chilly in two hundred thirteen days dochū-kōtsu prefectural natural park
11873,PlayMusic,play elliot easton s album beautiful,elliot easton album beautiful
11874,GET_MESSAGE,So my DMs from Jane.,[SL:SENDER Jane ] . 
11875,PlayMusic,play foundling by jean grae on vimeo,foundling jean grae vimeo
11876,GetWeather,on may the thirteenth 2037 what will it be like in wilderville montenegro,may the thirteenth 2037 wilderville montenegro
11877,GET_MESSAGE,Please read all my chat requests.,[SL:AMOUNT all ] my chat requests . 
11878,PlayMusic,play some spotify by danni bassan,spotify danni bassan
11879,GetWeather,please give me the forecast for branton,branton
11880,PlayMusic,play the greatest music by phoebe snow,greatest phoebe snow
11881,PlayMusic,play the greatest ballad from the seventies,greatest ballad seventies
11882,GET_MESSAGE,bring up my chat requests,
11883,GetWeather,how hot is it in pesotum,hot pesotum
11884,SEND_MESSAGE,Ask Jenny if she wants to go to the Eric Church concert.,[SL:RECIPIENT Jenny ] if [SL:CONTENT_EXACT she wants to go to the Eric Church concert ] . 
11885,SEND_MESSAGE,It is an emergency i need you to tell Phil that Tony's party is going on right now,[SL:RECIPIENT Phil ] that [SL:CONTENT_EXACT Tony 's party is going on right now ] 
11886,PlayMusic,play me a song by saki nakajima,song saki nakajima
11887,PlayMusic,play the good sort of 1992 theme music by layzie bone,good 1992 theme layzie bone
11888,PlayMusic,play richard fortus live collection,richard fortus live collection
11889,GetWeather,is it humid in charenton,humid charenton
11890,SEND_MESSAGE,ask my mom if she can babysit friday night when i go to the movie,[SL:RECIPIENT 
11891,GET_MESSAGE,What messages do I have from Anna Lloyd?,[SL:SENDER Anna Lloyd ] ? 
11892,PlayMusic,play the top-20 music by merz,top-20 merz
11893,GET_MESSAGE,Read messages from Facebook Live.,[SL:RESOURCE Facebook Live ] . 
11894,GET_MESSAGE,Get Whatsup messages from my cousin.,[SL:RESOURCE Whatsup ] messages from [SL:SENDER 
11895,SEND_MESSAGE,Send a message to Jen asking her when are we getting together next month for Lizabeth's birthday,[SL:RECIPIENT Jen ] asking her [SL:CONTENT_EXACT when are we getting together next month for Lizabeth 's birthday ] 
11896,GetWeather,will it be temperate here on 11/27/2023,temperate here 11/27/2023
11897,SEND_MESSAGE,Ask Jon if he'll be there on Friday,[SL:RECIPIENT Jon ] if [SL:CONTENT_EXACT he'll be there on Friday ] 
11898,PlayMusic,play a ladyhawke record,ladyhawke record
11899,PlayMusic,play music from the track my friend on google music by steve sholes,track my friend google music steve sholes
11900,GetWeather,what is the weather forecast in brunei,brunei
11901,SEND_MESSAGE,Text yes to Bill and Mindy.,[SL:CONTENT_EXACT yes ] to [SL:RECIPIENT Bill ] and [SL:RECIPIENT Mindy ] . 
11902,GET_MESSAGE,What texts have I had from Marcie Jackson?,[SL:SENDER Marcie Jackson ] ? 
11903,GetWeather,is it going to be freezing in lolita,freezing lolita
11904,SEND_MESSAGE,Message my husband and tell him to meet me on 1st Street,[SL:RECIPIENT 
11905,GET_MESSAGE,view my chats please,
11906,GetWeather,will it be windy at 7 am in dong phou vieng national protected area,windy 7 am dong phou vieng national protected area
11907,PlayMusic,play something off rage radio,rage radio
11908,SEND_MESSAGE,Tell Donald to meet me at the cafe across the street in a message,[SL:RECIPIENT Donald ] to [SL:CONTENT_EXACT meet me at the cafe across the street ] in a message 
11909,GET_MESSAGE,What message did uncle Reed send me yesterday,[SL:SENDER 
11910,PlayMusic,play alles heeft ritme by liu tianhua,alles heeft ritme liu tianhua
11911,GetWeather,is the weather chilly in dew de,chilly dew de
11912,GET_MESSAGE,Can I see messages from the Russia trip thread?,[SL:GROUP Russia trip ] thread ? 
11913,GetWeather,what will the weather be in mattawan saint barthélemy,mattawan saint barthélemy
11914,GetWeather,how s the weather in mowrystown,mowrystown
11915,PlayMusic,i d like to hear a track by theo keating,track theo keating
11916,GetWeather,what will the weather be in corcovado national park on december the fifth,corcovado national park december the fifth
11917,GET_MESSAGE,Show me the latest texts from the fencing chat,[SL:ORDINAL latest ] texts from the [SL:GROUP fencing ] chat 
11918,GET_MESSAGE,Who is this message from?,
11919,SEND_MESSAGE,Send Sally that she needs to choose a different route to  work today because,[SL:RECIPIENT Sally ] that [SL:CONTENT_EXACT she needs to choose a different route to work today because ] 
11920,PlayMusic,play me songs from agreable,agreable
11921,PlayMusic,play a chant by sonsee,chant sonsee
11922,PlayMusic,play me a song by teitur lassen on groove shark,song teitur lassen groove shark
11923,GetWeather,what will the weather be faraway from here 308 days from now,faraway here 308 days from now
11924,PlayMusic,play a song from 2013,song 2013
11925,SEND_MESSAGE,message david and ask if he will be driving with me tomorrow,[SL:RECIPIENT david ] and ask if [SL:CONTENT_EXACT he will be driving with me tomorrow ] 
11926,GetWeather,what is the weather forecast for nassau bay uzbekistan,nassau bay uzbekistan
11927,GetWeather,will there be wind in me,wind me
11928,GetWeather,is it cloudy in choptank,cloudy choptank
11929,PlayMusic,play music by amii stewart with itunes,amii stewart itunes
11930,PlayMusic,play some iris dement s theme based 2015 music on lastfm,iris dement theme 2015 lastfm
11931,GetWeather,show weather forecast in as,as
11932,SEND_MESSAGE,Ask Tammy if she got the position.,[SL:RECIPIENT Tammy ] if [SL:CONTENT_EXACT she got the position ] . 
11933,SEND_MESSAGE,Ask Carla if she wants to race in the breast cancer walk,[SL:RECIPIENT Carla ] if [SL:CONTENT_EXACT she wants to race in the breast cancer walk ] 
11934,GET_MESSAGE,Go back to that person's chat.,
11935,PlayMusic,listen to ballad songs from 1999,ballad 1999
11936,SEND_MESSAGE,Ask George when the pizza delivery guy said he would be there.,[SL:RECIPIENT George ] [SL:CONTENT_EXACT when the pizza delivery guy said he would be there ] . 
11937,SEND_MESSAGE,Message mom asking if she has my water bottle,[SL:RECIPIENT 
11938,GET_MESSAGE,Tell me who sent the video message,[SL:TYPE_CONTENT video ] message 
11939,GetWeather,is it chilly in alaska,chilly alaska
11940,PlayMusic,play the symphony by tetsuya ogawa from 1953,symphony tetsuya ogawa 1953
11941,PlayMusic,does netflix have music released in 1991 by you yokoyama,netflix 1991 you yokoyama
11942,GetWeather,what s the weather forecast for etna green in 11 months,etna green in 11 months
11943,GetWeather,how humid is it in paducah,humid paducah
11944,GetWeather,will the sun come out here,sun here
11945,SEND_MESSAGE,Message Barb and ask her where she usually travels on the bike path.,[SL:RECIPIENT Barb ] and ask her [SL:CONTENT_EXACT where she usually travels on the bike path ] . 
11946,GET_MESSAGE,Show recent texts from Jackie,[SL:SENDER Jackie ] 
11947,GET_MESSAGE,view my chat requests,
11948,SEND_MESSAGE,Send message to Tami and tell her to meet us at  the Broncos stadium section B.,[SL:RECIPIENT Tami ] and tell her to [SL:CONTENT_EXACT meet us at the Broncos stadium section B ] . 
11949,PlayMusic,i want to listen to some music from 2003 on pandora from them,2003 pandora them
11950,SEND_MESSAGE,Message Nick to ask when we will be arriving at the hotel.,[SL:RECIPIENT Nick ] to ask [SL:CONTENT_EXACT when we will be arriving at the hotel ] . 
11951,PlayMusic,play a ballad by chick corea,ballad chick corea
11952,GetWeather,tell me the weather forecast in greensburg,greensburg
11953,PlayMusic,play always by walter parazaider,always walter parazaider
11954,SEND_MESSAGE,Message Josh asking where the hotel is located and what time I should be there.,[SL:RECIPIENT Josh ] asking [SL:CONTENT_EXACT where the hotel is located and what time I should be there ] . 
11955,SEND_MESSAGE,Tell Tessy I will be back at 7 pm to pick her up.,[SL:RECIPIENT Tessy ] [SL:CONTENT_EXACT I will be back at 7 pm to pick her up ] . 
11956,PlayMusic,play a 1978 track on slacker,1978 track slacker
11957,SEND_MESSAGE,Ask my sister if she got anything for our mom for her birthday.,[SL:RECIPIENT 
11958,GET_MESSAGE,Tell me who sent all those messages.,[SL:AMOUNT all ] those messages . 
11959,PlayMusic,play the top five songs from robert lockwood junior,top five robert lockwood junior
11960,GET_MESSAGE,Did I text Karl this week?,[SL:SENDER I ] text [SL:RECIPIENT Karl ] [SL:DATE_TIME this week ] ? 
11961,PlayMusic,let me hear an ep from the thirties era of music,ep thirties
11962,SEND_MESSAGE,Message Bradley's Garage that I'll pick up my car tomorrow morning.,[SL:RECIPIENT Bradley 's Garage ] that [SL:CONTENT_EXACT I'll pick up my car tomorrow morning ] . 
11963,PlayMusic,play a melody by hagigat rzayeva,melody hagigat rzayeva
11964,GetWeather,is it colder in paraguay this morning,colder paraguay morning
11965,PlayMusic,play steven reineke greatest soundtrack on youtube,steven reineke greatest soundtrack youtube
11966,PlayMusic,play me the greatest track of 1966,greatest track 1966
11967,SEND_MESSAGE,Ask Liz if she saw the movie yet?,[SL:RECIPIENT Liz ] if [SL:CONTENT_EXACT she saw the movie yet ] ? 
11968,PlayMusic,play the top 5 by akira the don,top 5 akira the don
11969,SEND_MESSAGE,Tell Leesa I am busy now but will call her later,[SL:RECIPIENT Leesa ] [SL:CONTENT_EXACT I am busy now but will call her later ] 
11970,GetWeather,what s the cloud forecast now for sierra leone,cloud now sierra leone
11971,GET_MESSAGE,browse chat requests,
11972,GET_MESSAGE,Are there texts from Pre-Med chat?,[SL:GROUP Pre - Med ] chat ? 
11973,GetWeather,what is the forecast for dec 15 in lake woodruff national wildlife refuge,dec 15 lake woodruff national wildlife refuge
11974,SEND_MESSAGE,message Mo and tell him that I am not going to the concert,[SL:RECIPIENT Mo ] and tell him that [SL:CONTENT_EXACT I am not going to the concert ] 
11975,SEND_MESSAGE,message greg asking if he wants to go to the game tomorrow,[SL:RECIPIENT greg ] asking if [SL:CONTENT_EXACT he wants to go to the game tomorrow ] 
11976,SEND_MESSAGE,Message mom that I will not be watching the Presidential Debate on Sunday.,[SL:RECIPIENT 
11977,GET_MESSAGE,What texts are new on the study abroad group?,[SL:TAG_MESSAGE new ] on the [SL:GROUP study abroad ] group ? 
11978,SEND_MESSAGE,Tell Uncle John.,[SL:RECIPIENT 
11979,GetWeather,give me the weather forecast for here,here
11980,SEND_MESSAGE,send message to Michelle asking if she's going to go camping this year on the first weekend of November,[SL:RECIPIENT Michelle ] asking if [SL:CONTENT_EXACT she 's going to go camping this year on the first weekend of November ] 
11981,SEND_MESSAGE,message larry if he has my game,[SL:RECIPIENT larry ] if [SL:CONTENT_EXACT he has my game ] 
11982,SEND_MESSAGE,Send Jessica amessage where to meet at in Myrtle Beach.,[SL:RECIPIENT Jessica ] amessage [SL:CONTENT_EXACT where to meet at in Myrtle Beach ] . 
11983,SEND_MESSAGE,Could you make a video message for my Mom?,[SL:TYPE_CONTENT video ] message for [SL:RECIPIENT 
11984,PlayMusic,play music from 2016,2016
11985,PlayMusic,play the top symphony music from ejigayehu shibabaw,top symphony ejigayehu shibabaw
11986,GET_MESSAGE,Pull up all of my new messages.,[SL:AMOUNT all ] of my [SL:TAG_MESSAGE new ] messages . 
11987,SEND_MESSAGE,Message Mia saying the weather for tomorrow's walk looks great.,[SL:RECIPIENT Mia ] saying [SL:CONTENT_EXACT the weather for tomorrow 's walk looks great ] . 
11988,SEND_MESSAGE,Message my mom that her dr appoint is at 10 am,[SL:RECIPIENT 
11989,GetWeather,will it be cold in boyertown new zealand in eighteen hours,cold boyertown new zealand in eighteen hours
11990,SEND_MESSAGE,Message Christian and see if he knows where I parked,[SL:RECIPIENT Christian ] and see if [SL:CONTENT_EXACT he knows where I parked ] 
11991,GetWeather,what will the weather be in montserrat,montserrat
11992,SEND_MESSAGE,"Text Alex, not coming in today, call later","[SL:RECIPIENT Alex ] , [SL:CONTENT_EXACT not coming in today , call later ] "
11993,PlayMusic,play the album winner takes all by takuro with last fm,album winner takes all takuro last fm
11994,PlayMusic,please play good music by will oldham,good will oldham
11995,SEND_MESSAGE,SEND A MESSAGE TO JAMES THANKING HIM FOR THE PRESENT,[SL:RECIPIENT JAMES ] [SL:CONTENT_EXACT THANKING HIM FOR THE PRESENT ] 
11996,SEND_MESSAGE,Ask Jeff if he wants to come to concert at the colliseum,[SL:RECIPIENT Jeff ] if [SL:CONTENT_EXACT he wants to come to concert at the colliseum ] 
11997,SEND_MESSAGE,Ask Jordan to come over on my birthday,[SL:RECIPIENT Jordan ] to [SL:CONTENT_EXACT come over on my birthday ] 
11998,GetWeather,i need the weather for 7/13/2036 in gwynedd valley,7/13/2036 gwynedd valley
11999,SEND_MESSAGE,Message Rosie that I cannot make the movie today at 5,[SL:RECIPIENT Rosie ] that [SL:CONTENT_EXACT I cannot make the movie today at 5 ] 
12000,PlayMusic,play angelo amorevoli,angelo amorevoli
12001,SEND_MESSAGE,Send a message to Ranju asking if her Doctor's checkup went well?,[SL:RECIPIENT Ranju ] asking if [SL:CONTENT_EXACT her Doctor 's checkup went well ] ? 
12002,GET_MESSAGE,retrieve my chats,
12003,PlayMusic,play techno on lastfm,techno lastfm
12004,PlayMusic,play the greatest from win stracke on groove shark,greatest win stracke groove shark
